Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Sigla UF,Sigla Região
2011,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,RN,NE
2011,87,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2011,227,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2011,693,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2011,200,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2011,120,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2011,198,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2011,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2011,546,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2011,288,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2011,65,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2011,1047,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2011,1740,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2011,433,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2011,49,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2011,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA AMBIENTAL,RN,NE
2011,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA AMBIENTAL E SANITÁRIA,RN,NE
2011,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA BIOMÉDICA,RN,NE
2011,616,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,RN,NE
2011,1325,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,RN,NE
2011,203,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DA COMPUTAÇÃO - AUTOMAÇÃO INDUSTRIAL,RN,NE
2011,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DA COMPUTAÇÃO - SISTEMAS E COMPUTAÇÃO,RN,NE
2011,177,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE ALIMENTOS,RN,NE
2011,80,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE AQUICULTURA,RN,NE
2011,157,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTAÇÃO,RN,NE
2011,79,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE MATERIAIS,RN,NE
2011,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PETRÓLEO,RN,NE
2011,252,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PETRÓLEO E GÁS,RN,NE
2011,129,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PRODUÇÃO,RN,NE
2011,336,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PRODUÇÃO,RN,NE
2011,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PRODUÇÃO,RN,NE
2011,59,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE SOFTWARE,RN,NE
2011,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE TELECOMUNICAÇÕES,RN,NE
2011,466,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA ELÉTRICA,RN,NE
2011,305,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA MECÂNICA,RN,NE
2011,329,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA QUÍMICA,RN,NE
2011,228,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA TÊXTIL,RN,NE
2011,158,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTATÍSTICA,RN,NE
2011,353,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTÉTICA,RN,NE
2011,54,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FABRICAÇÃO MECÂNICA,RN,NE
2011,252,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2011,225,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2011,53,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2011,459,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2011,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2011,129,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2011,134,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2011,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2011,57,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2011,204,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2011,288,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2011,477,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2011,44,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2011,190,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2011,115,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,RN,NE
2011,85,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,RN,NE
2011,128,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,RN,NE
2011,196,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,RN,NE
2011,96,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,RN,NE
2011,777,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GASTRONOMIA,RN,NE
2011,134,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOFISICA,RN,NE
2011,170,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,RN,NE
2011,223,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,RN,NE
2011,197,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,RN,NE
2011,173,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOLOGIA,RN,NE
2011,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,RN,NE
2011,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,RN,NE
2011,171,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,RN,NE
2011,201,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,RN,NE
2011,221,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2011,86,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2011,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2011,60,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2011,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2011,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2011,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA PRODUÇÃO INDUSTRIAL,RN,NE
2011,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA QUALIDADE,RN,NE
2011,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2011,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2011,29,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2011,51,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2011,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE MICRO E PEQUENAS EMPRESAS,RN,NE
2011,299,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE POLÍTICAS PÚBLICAS,RN,NE
2011,24,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,43,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,114,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,218,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,282,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,256,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,78,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,441,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2011,145,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PRIVADA,RN,NE
2011,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PÚBLICA,RN,NE
2011,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SISTEMAS DE INFORMAÇÃO,RN,NE
2011,86,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DESPORTIVA E DE LAZER,RN,NE
2011,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO E MARKETING DE PEQUENAS E MÉDIAS EMPRESAS,RN,NE
2011,115,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,RN,NE
2011,15,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,157,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,226,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2011,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,RN,NE
2011,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,RN,NE
2011,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,RN,NE
2011,118,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,RN,NE
2011,69,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,RN,NE
2011,86,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2011,247,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2011,158,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2011,24,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2011,62,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2011,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2011,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,RN,NE
