Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Nome Curso,Sigla UF,Sigla Região
2013,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA TÊXTIL,ENGENHARIA TÊXTIL,RN,NE
2013,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTATÍSTICA,ESTATÍSTICA,RN,NE
2013,114,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTÉTICA E COSMÉTICA,ESTÉTICA E COSMÉTICA,RN,NE
2013,53,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,FARMÁCIA,RN,NE
2013,93,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,FARMÁCIA,RN,NE
2013,13,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,FARMÁCIA,RN,NE
2013,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,FILOSOFIA,RN,NE
2013,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,FILOSOFIA,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,FILOSOFIA,RN,NE
2013,28,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,FISIOTERAPIA,RN,NE
2013,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,FISIOTERAPIA,RN,NE
2013,53,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,FISIOTERAPIA,RN,NE
2013,35,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,FISIOTERAPIA,RN,NE
2013,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,FONOAUDIOLOGIA,RN,NE
2013,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,FONOAUDIOLOGIA,RN,NE
2013,16,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,FÍSICA,RN,NE
2013,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,FÍSICA,RN,NE
2013,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,FÍSICA,RN,NE
2013,299,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GASTRONOMIA,GASTRONOMIA,RN,NE
2013,15,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOFISICA,GEOFISICA,RN,NE
2013,44,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,GEOGRAFIA,RN,NE
2013,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,GEOGRAFIA,RN,NE
2013,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,GEOGRAFIA,RN,NE
2013,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOLOGIA,GEOLOGIA,RN,NE
2013,54,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,GESTÃO AMBIENTAL,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,GESTÃO AMBIENTAL,RN,NE
2013,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,GESTÃO AMBIENTAL,RN,NE
2013,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2013,24,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2013,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2013,87,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2013,123,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,GESTÃO COMERCIAL,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA PRODUÇÃO INDUSTRIAL,GESTÃO DA PRODUÇÃO INDUSTRIAL,RN,NE
2013,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2013,62,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE POLÍTICAS PÚBLICAS,GESTÃO DE POLÍTICAS PÚBLICAS,RN,NE
2013,255,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,72,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,128,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,52,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,60,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,GESTÃO DE RECURSOS HUMANOS,RN,NE
2013,17,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PRIVADA,GESTÃO DE SEGURANÇA PRIVADA,RN,NE
2013,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PÚBLICA,GESTÃO DE SEGURANÇA PÚBLICA,RN,NE
2013,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DESPORTIVA E DE LAZER,GESTÃO DESPORTIVA E DE LAZER,RN,NE
2013,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO E MARKETING DE PEQUENAS E MÉDIAS EMPRESAS,GESTÃO E MARKETING DE PEQUENAS E MÉDIAS EMPRESAS,RN,NE
2013,36,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,GESTÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2013,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2013,99,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2013,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,GESTÃO FINANCEIRA,RN,NE
2013,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2013,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2013,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,GESTÃO HOSPITALAR,RN,NE
2013,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2013,21,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2013,111,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2013,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2013,34,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2013,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2013,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,GESTÃO PÚBLICA,RN,NE
2013,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2013,46,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2013,46,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,HISTÓRIA,RN,NE
2013,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HOTELARIA,HOTELARIA,RN,NE
