Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Sigla UF,Sigla Região
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,RN,NE
2012,49,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,RN,NE
2012,96,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,RN,NE
2012,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,RN,NE
2012,139,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,RN,NE
2012,81,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS CONTÁBEIS,RN,NE
2012,26,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS DA RELIGIÃO,RN,NE
2012,40,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS ECONÔMICAS,RN,NE
2012,22,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS SOCIAIS,RN,NE
2012,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS SOCIAIS,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CIÊNCIAS SOCIAIS,RN,NE
2012,40,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL,RN,NE
2012,61,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL,RN,NE
2012,46,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,RN,NE
2012,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMÉRCIO EXTERIOR,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMÉRCIO EXTERIOR,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,COMÉRCIO EXTERIOR,RN,NE
2012,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,CONSTRUÇÃO DE EDIFÍCIOS,RN,NE
2012,16,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DANÇA,RN,NE
2012,114,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DESIGN DE INTERIORES,RN,NE
2012,104,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DESIGN GRÁFICO,RN,NE
2012,64,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,115,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,13,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,45,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,97,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,73,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,74,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,590,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,62,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,DIREITO,RN,NE
2012,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ECOLOGIA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO ARTÍSTICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO ARTÍSTICA,RN,NE
2012,54,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2012,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2012,154,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2012,48,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2012,31,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,EDUCAÇÃO FÍSICA,RN,NE
2012,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2012,69,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2012,457,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2012,115,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2012,80,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2012,16,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENFERMAGEM,RN,NE
2012,133,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,RN,NE
2012,87,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA CIVIL,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DA COMPUTAÇÃO,RN,NE
2012,40,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DA COMPUTAÇÃO,RN,NE
2012,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE ALIMENTOS,RN,NE
2012,30,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE COMPUTAÇÃO,RN,NE
2012,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE MATERIAIS,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PETRÓLEO,RN,NE
2012,41,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA DE PRODUÇÃO,RN,NE
2012,66,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA ELÉTRICA,RN,NE
2012,80,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA MECÂNICA,RN,NE
2012,46,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA QUÍMICA,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ENGENHARIA TÊXTIL,RN,NE
2012,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTATÍSTICA,RN,NE
2012,116,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ESTÉTICA E COSMÉTICA,RN,NE
2012,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FABRICAÇÃO MECÂNICA,RN,NE
2012,83,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2012,34,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FARMÁCIA,RN,NE
2012,13,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2012,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FILOSOFIA,RN,NE
2012,29,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2012,48,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2012,44,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2012,31,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FISIOTERAPIA,RN,NE
2012,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,RN,NE
2012,31,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FONOAUDIOLOGIA,RN,NE
2012,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,RN,NE
2012,30,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,RN,NE
2012,17,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,FÍSICA,RN,NE
2012,230,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GASTRONOMIA,RN,NE
2012,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOFISICA,RN,NE
2012,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,RN,NE
2012,29,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,RN,NE
2012,36,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOGRAFIA,RN,NE
2012,25,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GEOLOGIA,RN,NE
2012,55,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,RN,NE
2012,26,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO AMBIENTAL,RN,NE
2012,17,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2012,21,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2012,101,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO COMERCIAL,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,RN,NE
2012,31,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE POLÍTICAS PÚBLICAS,RN,NE
2012,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,17,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,216,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,142,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,59,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,17,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,55,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE RECURSOS HUMANOS,RN,NE
2012,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PRIVADA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO DE SEGURANÇA PÚBLICA,RN,NE
2012,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,RN,NE
2012,79,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2012,73,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO FINANCEIRA,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO HOSPITALAR,RN,NE
2012,8,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2012,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2012,150,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2012,83,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,GESTÃO PÚBLICA,RN,NE
2012,11,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,RN,NE
2012,57,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,RN,NE
2012,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HISTÓRIA,RN,NE
2012,56,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,HOTELARIA,RN,NE
2012,35,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,JORNALISMO,RN,NE
2012,6,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - ESPANHOL,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - ESPANHOL,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - ESPANHOL,RN,NE
2012,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - FRANCÊS,RN,NE
2012,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,RN,NE
2012,56,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,RN,NE
2012,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - INGLÊS,RN,NE
2012,30,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LIBRAS,RN,NE
2012,16,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LIBRAS,RN,NE
2012,69,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - LÍNGUA PORTUGUESA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUÊS,RN,NE
2012,71,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LETRAS - PORTUGUÊS E LITERATURA,RN,NE
2012,41,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LOGÍSTICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,LOGÍSTICA,RN,NE
2012,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,RN,NE
2012,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,RN,NE
2012,58,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,RN,NE
2012,151,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,RN,NE
2012,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MARKETING,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,RN,NE
2012,19,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,RN,NE
2012,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MATEMÁTICA,RN,NE
2012,94,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA,RN,NE
2012,134,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MEDICINA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MÚSICA,RN,NE
2012,15,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MÚSICA,RN,NE
2012,13,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,MÚSICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NEGÓCIOS IMOBILIÁRIOS,RN,NE
2012,188,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRIÇÃO,RN,NE
2012,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRIÇÃO,RN,NE
2012,37,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,NUTRIÇÃO,RN,NE
2012,87,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA,RN,NE
2012,63,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ODONTOLOGIA,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,45,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,169,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,12,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,21,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,136,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,16,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,41,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,147,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PEDAGOGIA,RN,NE
2012,86,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PETRÓLEO E GÁS,RN,NE
2012,32,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PETRÓLEO E GÁS,RN,NE
2012,5,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PROCESSOS GERENCIAIS,RN,NE
2012,4,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PROCESSOS GERENCIAIS,RN,NE
2012,64,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,RN,NE
2012,44,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,RN,NE
2012,149,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,RN,NE
2012,3,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PSICOLOGIA,RN,NE
2012,82,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,PUBLICIDADE E PROPAGANDA,RN,NE
2012,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,RN,NE
2012,2,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,RN,NE
2012,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,RN,NE
2012,9,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA,RN,NE
2012,27,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,QUÍMICA DO PETRÓLEO,RN,NE
2012,48,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,RN,NE
2012,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,RN,NE
2012,7,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,REDES DE COMPUTADORES,RN,NE
2012,48,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,RELAÇÕES INTERNACIONAIS,RN,NE
2012,45,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SECRETARIADO,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SECRETARIADO,RN,NE
2012,135,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SEGURANÇA NO TRABALHO,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SEGURANÇA NO TRÂNSITO,RN,NE
2012,15,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,RN,NE
2012,88,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,RN,NE
2012,72,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,RN,NE
2012,52,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,RN,NE
2012,102,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SERVIÇO SOCIAL,RN,NE
2012,14,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMA DE INFORMAÇÃO,RN,NE
